om seewatervis te mag invoer , moet jy aansoek doen om 'n invoerpermit , wat deur die minister van omgewingsake en toerisme of die gedelegeerde gesagsowerheid toegeken word .	om seewatervis te mag invoer , moet jy aansoek doen om 'n invoerpermit , wat deur die minister van omgewingsaak en toerisme of die delegeer gesagsowerheid toeken word .	ADP N;SG PART PRS;V;{FIN/NFIN} PRS;V;{FIN/NFIN} _ PRS;V;{FIN/NFIN} 2;NOM;PRO;SG N;SG PRS;V;{FIN/NFIN} ADP DET;INDF N;SG _ PRO ADP DEF;DET N;SG ADP N;PL CONJ N;SG CONJ DEF;DET ADJ;NOM N;SG PST;V;V.PTCP PRS;V;{FIN/NFIN} _
indien jou inligting bruikbaar is , sal hy of sy 'n unieke kodenommer aan jou verstrek .	indien jou inligting bruikbaar is , sal hy of sy 'n uniek kodenommer aan jou verstrek .	CONJ 2;PRO;SG N;SG ADJ;NOM PRS;V;{FIN/NFIN} _ PRS;V;{FIN/NFIN} 3;NOM;PRO;SG CONJ 3;NOM;PRO;SG DET;INDF ADJ;NOM N;SG ADP 2;ACC;PRO;SG PRS;V;{FIN/NFIN} _
die grondwet van die republiek van suid-afrika , 1996 ( wet 108 van 1996 ) verskaf die grondslag vir die transformasie en ontwikkeling van die kurrikulum in suid-afrika .	die grondwet van die republiek van suid-afrika , 1996 ( wet 108 van 1996 ) verskaf die grondslag vir die transformasie en ontwikkeling van die kurrikulum in suid-afrika .	DEF;DET N;SG ADP DEF;DET N;SG ADP PROPN;SG _ _ _ N;SG _ ADP _ _ PRS;V;{FIN/NFIN} DEF;DET N;SG ADP DEF;DET N;SG CONJ N;SG ADP DEF;DET N;SG ADP PROPN;SG _
daarbenewens sal ons werk om die effektiwiteit van plaaslike regering , infrastruktuurontwikkeling en menslike nedersettings te verbeter .	daarbenewens sal ons werk om die effektiwiteit van plaaslik regering , infrastruktuurontwikkeling en menslik nedersetting te verbeter .	PRO PRS;V;{FIN/NFIN} 1;PL;PRO;{ACC/NOM} PRS;V;{FIN/NFIN} ADP DEF;DET N;SG ADP ADJ;NOM N;SG _ N;SG CONJ ADJ;NOM N;PL PART PRS;V;{FIN/NFIN} _
in november vanjaar vier ons die 150ste herdenking van die aankoms van die indiërs in suid-afrika .	in november vanjaar vier ons die 150ste herdenking van die aankoms van die indiër in suid-afrika .	ADP PROPN;SG ADV PRS;V;{FIN/NFIN} 1;PL;PRO;{ACC/NOM} DEF;DET _ N;SG ADP DEF;DET N;SG ADP DEF;DET N;PL ADP PROPN;SG _
jy mag sodanige onderhoud eis as wat redelikerwys noodsaaklik is om die kind of ander persoon wat op onderhoud geregtig is , te voorsien van 'n behoorlike opvoeding en bestaan .	jy mag sodanig onderhoud eis as wat redelikerwys noodsaaklik is om die kind of ander persoon wat op onderhoud geregtig is , te voorsien van 'n behoorlik opvoeding en bestaan .	2;NOM;PRO;SG PRS;V;{FIN/NFIN} ADJ;NOM N;SG PRS;V;{FIN/NFIN} CONJ PRO ADV ADJ;NOM PRS;V;{FIN/NFIN} ADP DEF;DET N;SG CONJ ADJ;NOM N;SG PRO ADP N;SG ADJ;NOM PRS;V;{FIN/NFIN} _ PART PRS;V;{FIN/NFIN} ADP DET;INDF ADJ;NOM N;SG CONJ N;SG _
vanselfsprekend kan die onsekerhede oor die politieke oorgang meer vrae meebring as wat daar tans antwoorde is .	vanselfsprekend kan die onsekerheid oor die politiek oorgang baie vraag meebring as wat daar tans antwoord is .	ADV PRS;V;{FIN/NFIN} DEF;DET N;PL ADP DEF;DET ADJ;NOM N;SG DET N;PL PRS;V;{FIN/NFIN} CONJ PRO PRO ADV N;PL PRS;V;{FIN/NFIN} _
sistemiese assessering word aan die einde van elke fase van die algemene-onderwys-en-opleidingsband uitgevoer .	sistemies assessering word aan die einde van elk fase van die algemene-onderwys-en-opleidingsband uitvoer .	ADJ;NOM N;SG PRS;V;{FIN/NFIN} ADP DEF;DET N;SG ADP PRO N;SG ADP DEF;DET N;SG PST;V;V.PTCP _
jy kan enige klagte aanhangig maak by die onderhoudsondersoekbeampte ; die onderhoudsbeampte ; die bestuurder van die hof ; die streekshoof : justisie en staatkundige ontwikkeling , of die sentrum vir uitnemende diens ; die nasionale departement van justisie en grondwetlike ontwikkeling se onderhoudsprojek ; of by die direktoraat : geslagsake .	jy kan enig klagte aanhangig maak by die onderhoudsondersoekbeampte ; die onderhoudsbeampte ; die bestuurder van die hof ; die streekshoof : justisie en staatkundig ontwikkeling , of die sentrum vir uitnemend diens ; die nasionaal departement van justisie en grondwetlik ontwikkeling se onderhoudsprojek ; of by die direktoraat : geslagsaak .	2;NOM;PRO;SG PRS;V;{FIN/NFIN} PRO N;SG ADV PRS;V;{FIN/NFIN} ADP DEF;DET N;SG _ DEF;DET N;SG _ DEF;DET N;SG ADP DEF;DET N;SG _ DEF;DET N;SG _ N;SG CONJ ADJ;NOM N;SG _ CONJ DEF;DET N;SG ADP ADJ;NOM N;SG _ DEF;DET ADJ;NOM N;SG ADP N;SG CONJ ADJ;NOM N;SG PART N;SG _ CONJ ADP DEF;DET N;SG _ N;PL _
kies onderwerpe wat relevant tot leerders se lewens is en hulle tog verby dit wat hulle reeds weet , neem .	kies onderwerp wat relevant tot leerder se lewe is en hulle tog verby dit wat hulle reeds weet , neem .	PRS;V;{FIN/NFIN} N;PL PRO ADJ;NOM ADP N;PL PART N;PL PRS;V;{FIN/NFIN} CONJ 3;PL;PRO;{ACC/NOM} ADV ADP 3;NOM;PRO;SG PRO 3;PL;PRO;{ACC/NOM} ADV PRS;V;{FIN/NFIN} _ PRS;V;{FIN/NFIN} _
