看来 自行车 已经 成为 大多 北京人 生活 中 不可缺少 的 一部分 。	看来 自行车 已经 成为 大多 北京人 生活 中 不可缺少 的 一部分 。	V N ADV V ADJ N N ADP ADJ PART N _
在 北京 住 过 一 段 时间 的 人 都 知道 为什么 北京人 这么 爱 骑 自行车 。	在 北京 住 过 一 段 时间 的 人 都 知道 为什么 北京人 这么 爱 骑 自行车 。	ADP PROPN V V NUM N N PART N ADV V ADV N ADV V V N _
刚 到 20 岁 的 时候 ， 我 跟 两 个 朋友 一起 玩 的 一 天 发生 了 件 事情 。	刚 到 20 岁 的 时候 ， 我 跟 两 个 朋友 一起 玩 的 一 天 发生 了 件 事情 。	ADV V NUM N PART N _ PRO CONJ NUM N N ADV V PART NUM N V V N N _
我 老公 不好意思 地 说 ： “ 太 冷 了 吧 ？ 我们 怎么 办 ？ ”	我 老公 不好意思 地 说 ： “ 太 冷 了 吧 ？ 我们 怎么 办 ？ ”	PRO N V PART V _ _ ADV ADJ PART PART _ PRO ADV V _ _
虽然 他们 已经 老 了 ， 但是 他们 比 很多 年轻人 强 得 多 ！	虽然 他们 已经 老 了 ， 但是 他们 比 很多 年轻人 强 得 多 ！	CONJ PRO ADV ADJ PART _ ADV PRO ADP DET N ADJ PART ADJ _
我 觉得 北京人 爱 骑 自行车 的 理由 又 在于 北京 的 交通 混乱 。	我 觉得 北京人 爱 骑 自行车 的 理由 又 在于 北京 的 交通 混乱 。	PRO V N V V N PART N ADV V PROPN PART N N _
因此 骑 自行车 的 人 似乎 与日俱增 。	因此 骑 自行车 的 人 似乎 与日俱增 。	CONJ V N PART N ADV V _
医生 给 我 开 神经安药 了 。	医生 给 我 开 神经安药 了 。	N ADP PRO V N PART _
老师 觉得 怎么样 ？	老师 觉得 怎么样 ？	N V PRO _
老人 的 早晨 从 6点 开始 。	老人 的 早晨 从 6点 开始 。	N PART N ADP N V _
有点儿 恼火 了 。	有点儿 恼火 了 。	ADV ADJ PART _
风雨交加 ， 电闪雷鸣 了 ， 我们 都 精疲力尽 。	风雨交加 ， 电闪雷鸣 了 ， 我们 都 精疲力尽 。	V _ V PART _ PRO ADV V _
