” vi funderar aktivt över möjliga sätt att minska lagföringens omfattning till bara de som har en verklig ställning inom ett projekt ” , citerades han att ha sagt .	” vi fundera aktivt över möjlig sätt att minska lagföring omfattning till bara de som ha en verklig ställning inom en projekt ” , citera han att ha säga .	_ DEF;MASC+FEM;NOM;PL;PRO ACT;FIN;IND;PRS;V ADV ADP ADJ;NOM;PL INDF;N;NEUT;NOM;PL PART ACT;NFIN;V DEF;GEN;MASC+FEM;N;SG INDF;MASC+FEM;N;NOM;SG ADP ADV DEF;NOM;PL;PRO PRO ACT;FIN;IND;PRS;V DET;INDF;MASC+FEM;SG ADJ;INDF;MASC+FEM;NOM;SG INDF;MASC+FEM;N;NOM;SG ADP DET;INDF;NEUT;SG INDF;N;NEUT;NOM;SG _ _ FIN;IND;PASS;PST;V DEF;MASC+FEM;NOM;PRO;SG PART ACT;NFIN;V ACT;V;V.CVB _
riddaren lyvet släpptes och hans följare slängdes in i towern .	riddare lyvet släppa och hans följare slänga in i towern .	DEF;MASC+FEM;N;NOM;SG NOM;PROPN FIN;IND;PASS;PST;V CONJ DEF;PRO INDF;MASC+FEM;N;NOM;SG FIN;IND;PASS;PST;V ADV ADP NOM;PROPN _
idag är kanske khanzir en ensam gris , men han är inte alltid ensam .	idag vara kanske khanzir en ensam gris , men han vara inte alltid ensam .	ADV ACT;FIN;IND;PRS;V ADV NOM;PROPN DET;INDF;MASC+FEM;SG ADJ;INDF;MASC+FEM;NOM;SG INDF;MASC+FEM;N;NOM;SG _ CONJ DEF;MASC+FEM;NOM;PRO;SG ACT;FIN;IND;PRS;V NEG;PART ADV ADJ;INDF;MASC+FEM;NOM;SG _
detta betyder att de inte har tjänat på den ökning som sterlingens fall har orsakat hos tillgångar utomlands .	detta betyda att de inte ha tjäna på den ökning som sterling fall ha orsaka hos tillgång utomlands .	DEF;NEUT;PRO;SG ACT;FIN;IND;PRS;V CONJ DEF;NOM;PL;PRO NEG;PART ACT;FIN;IND;PRS;V ACT;V;V.CVB ADP DEF;DET;MASC+FEM;SG INDF;MASC+FEM;N;NOM;SG PRO DEF;GEN;MASC+FEM;N;SG INDF;N;NEUT;NOM;SG ACT;FIN;IND;PRS;V ACT;V;V.CVB ADP INDF;MASC+FEM;N;NOM;PL ADV _
då hon alltid stått nära det katolska fackförbundet ägnade sig tina anselmi särskilt åt textilarbetares och lärares rättigheter .	då hon alltid stå nära den katolsk fackförbund ägna sig tina anselmi särskilt åt textilarbetare och lärare rättighet .	CONJ DEF;MASC+FEM;NOM;PRO;SG ADV ACT;V;V.CVB ADV DEF;DET;NEUT;SG ADJ;DEF;NOM;SG DEF;N;NEUT;NOM;SG ACT;FIN;IND;PST;V ACC;DEF;PRO NOM;PROPN NOM;PROPN ADV ADP GEN;INDF;MASC+FEM;N;PL CONJ GEN;INDF;MASC+FEM;N;PL INDF;MASC+FEM;N;NOM;PL _
frankrike integrerade kameruns ekonomi med frankrikes och förbättrade infrastrukturen med kapitalinvesteringar och kvalificerade arbetare , och modifierade systemet med tvångsarbete .	frankrike integrera kamerun ekonomi med frankrike och förbättrad infrastruktur med kapitalinvestering och kvalificerad arbetare , och modifierad system med tvångsarbete .	NOM;PROPN ACT;FIN;IND;PST;V GEN;PROPN INDF;MASC+FEM;N;NOM;SG ADP GEN;PROPN CONJ ADJ;DEF;NOM;PST;SG;V.PTCP DEF;MASC+FEM;N;NOM;SG ADP INDF;MASC+FEM;N;NOM;PL CONJ ADJ;NOM;PL;PST;V.PTCP INDF;MASC+FEM;N;NOM;PL _ CONJ ADJ;DEF;NOM;PST;SG;V.PTCP DEF;N;NEUT;NOM;SG ADP INDF;N;NEUT;NOM;SG _
amnesty international citerar tidningsartiklar från 2008 som beskriver morden på femtio personer som anklagats för häxeri .	amnesty international citera tidningsartikel från 2008 som beskriva mord på femtio person som anklaga för häxeri .	NOM;PROPN NOM;PROPN ACT;FIN;IND;PRS;V INDF;MASC+FEM;N;NOM;PL ADP NOM;NUM PRO ACT;FIN;IND;PRS;V DEF;N;NEUT;NOM;PL ADP NOM;NUM INDF;MASC+FEM;N;NOM;PL PRO PASS;V;V.CVB ADP INDF;N;NEUT;NOM;SG _
den verkställande makten består av en statsminister som regeringschef , som styr ett regeringsråd med fem medlemmar .	den verkställande makt bestå av en statsminister som regeringschef , som styra en regeringsråd med fem medlem .	DEF;DET;MASC+FEM;SG ADJ;NOM DEF;MASC+FEM;N;NOM;SG ACT;FIN;IND;PRS;V ADP DET;INDF;MASC+FEM;SG INDF;MASC+FEM;N;NOM;SG CONJ INDF;MASC+FEM;N;NOM;SG _ PRO ACT;FIN;IND;PRS;V DET;INDF;NEUT;SG INDF;N;NEUT;NOM;SG ADP NOM;NUM INDF;MASC+FEM;N;NOM;PL _
eden innefattar att lagstiftarna svär trohet till hong kong som en del av folkrepubliken kina .	ed innefatta att lagstiftare svära trohet till hong kong som en del av folkrepublik kina .	DEF;MASC+FEM;N;NOM;SG ACT;FIN;IND;PRS;V CONJ DEF;MASC+FEM;N;NOM;PL ACT;FIN;IND;PRS;V INDF;MASC+FEM;N;NOM;SG ADP NOM;PROPN NOM;PROPN CONJ DET;INDF;MASC+FEM;SG INDF;MASC+FEM;N;NOM;SG ADP DEF;MASC+FEM;N;NOM;SG NOM;PROPN _
traditionen säger att temat valdes medvetet på grund av det stora antal konverterade judar som bodde i palma .	tradition säga att tema välja medvetet på grund av den stor antal konverterad jude som bo i palma .	DEF;MASC+FEM;N;NOM;SG ACT;FIN;IND;PRS;V CONJ DEF;N;NEUT;NOM;SG FIN;IND;PASS;PST;V ADV ADP INDF;MASC+FEM;N;NOM;SG ADP DEF;DET;NEUT;SG ADJ;DEF;NOM;SG INDF;N;NEUT;NOM;SG ADJ;NOM;PL;PST;V.PTCP INDF;MASC+FEM;N;NOM;PL PRO ACT;FIN;IND;PST;V ADP NOM;PROPN _
